Name,Bouboule,Coin bouboule,Coin pas ouvert,Coin ouvert mais DL aux jonctions,Coin ouvert
CHEBI:17943,,0,0,0,0,0
CHEBI:18145,,0,0,0,0,0
CHEBI:15563,,0,0,0,0,0
CHEBI:15418,,0,0,0,0,0
CHEBI:8452,,0,0,0,0,0
CHEBI:16035,,0,0,0,0,0
CHEBI:18267,,0,0,0,0,0
CHEBI:4474,,0,0,0,0,0
CHEBI:16585,,0,0,0,0,0
CHEBI:17622,,0,0,0,0,0
CHEBI:16594,,0,0,0,0,0
CHEBI:18296,,0,0,0,0,0
CHEBI:16003,,0,0,0,0,0
CHEBI:17166,,0,0,0,0,0
CHEBI:17402,,0,0,0,0,0
CHEBI:15657,,0,0,0,0,0
CHEBI:5850,,0,0,0,0,0
CHEBI:15478,,0,0,0,0,0
CHEBI:9421,,0,0,0,0,0
CHEBI:17881,,0,0,0,0,0
CHEBI:15597,,0,0,0,0,0
CHEBI:15647,,0,0,0,0,0
CHEBI:16483,,0,0,0,0,0
CHEBI:17151,,0,0,0,0,0
CHEBI:15518,,0,0,0,0,0
CHEBI:15371,,0,0,0,0,0
CHEBI:17212,,0,0,0,0,0
CHEBI:16935,,0,0,0,0,0
CHEBI:15864,,0,0,0,0,0
CHEBI:17222,,0,0,0,0,0
CHEBI:18373,2 ,0,0,1,0,0
CHEBI:16796,,0,0,0,0,0
CHEBI:15349,,0,0,0,0,0
CHEBI:15611,,0,0,0,0,0
CHEBI:16650,,0,0,0,0,0
CHEBI:16795,,0,0,0,0,0
CHEBI:18328,,0,0,0,0,0
CHEBI:18020,,0,0,0,0,0
CHEBI:17479,,0,0,0,0,0
CHEBI:17877,,0,0,0,0,0
CHEBI:17347,,0,0,0,0,0
CHEBI:17575,,0,0,0,0,0
CHEBI:4779,,0,0,0,0,0
CHEBI:18337,,0,0,0,0,0
CHEBI:18195,,0,0,0,0,0
CHEBI:16161,,0,0,0,0,0
CHEBI:16805,,0,0,0,0,0
CHEBI:17304,,0,0,0,0,0
CHEBI:16719,,0,0,0,0,0
CHEBI:17345,,0,0,0,0,0
CHEBI:17742,,0,0,0,0,0
CHEBI:18416,,0,0,0,0,0
CHEBI:15407,,0,0,0,0,0
CHEBI:18338,,0,0,0,0,0
CHEBI:17889,,0,0,0,0,0
CHEBI:16013,,0,0,0,0,0
CHEBI:17233,,0,0,0,0,0
CHEBI:16026,,0,0,0,0,0
CHEBI:16602,,0,0,0,0,0
CHEBI:16211,,0,0,0,0,0
CHEBI:15683,,0,0,0,0,0
CHEBI:18173,,0,0,0,0,0
CHEBI:17770,,0,0,0,0,0
CHEBI:15616,,0,0,0,0,0
CHEBI:15759,,0,0,0,0,0
CHEBI:27436,,0,0,0,0,0
CHEBI:17016,,0,0,0,0,0
CHEBI:17965,,0,0,0,0,0
CHEBI:15951,,0,0,0,0,0
CHEBI:18186,,0,0,0,0,0
CHEBI:15560,,0,0,0,0,0
CHEBI:15815,,0,0,0,0,0
CHEBI:16814,,0,0,0,0,0
CHEBI:15397,,0,0,0,0,0
CHEBI:15956,,0,0,0,0,0
CHEBI:17384,3 ,1,4,0,0,2
CHEBI:15436,,0,0,0,0,0
CHEBI:17872,,0,0,0,0,0
CHEBI:16822,,0,0,0,0,0
CHEBI:27402,,0,0,0,0,0
CHEBI:3242,2 ,0,0,1,0,0
CHEBI:17411,,0,0,0,0,0
CHEBI:17378,,0,0,0,0,0
CHEBI:9516,,0,0,0,0,0
CHEBI:15834,,0,0,0,0,0
CHEBI:17268,,0,0,0,0,0
CHEBI:17626,,0,0,0,0,0
CHEBI:16273,,0,0,0,0,0
CHEBI:16196,,0,0,0,0,0
CHEBI:16754,,0,0,0,0,0
CHEBI:18325,,0,0,0,0,0
CHEBI:16630,,0,0,0,0,0
CHEBI:17692,,0,0,0,0,0
CHEBI:3385,,0,0,0,0,0
CHEBI:15522,,0,0,0,0,0
CHEBI:18381,,0,0,0,0,0
CHEBI:15356,,0,0,0,0,0
CHEBI:17825,,0,0,0,0,0
CHEBI:17878,,0,0,0,0,0
CHEBI:6263,,0,0,0,0,0
CHEBI:5981,,0,0,0,0,0
CHEBI:16526,,0,0,0,0,0
CHEBI:15635,,0,0,0,0,0
CHEBI:15649,,0,0,0,0,0
CHEBI:16533,,0,0,0,0,0
CHEBI:17242,,0,0,0,0,0
CHEBI:15772,,0,0,0,0,0
CHEBI:7947,,0,0,0,0,0
CHEBI:16220,,0,0,0,0,0
CHEBI:15429,,0,0,0,0,0
CHEBI:7061,,0,0,0,0,0
CHEBI:17355,,0,0,0,0,0
CHEBI:27457,,0,0,0,0,0
CHEBI:15694,,0,0,0,0,0
CHEBI:17836,,0,0,0,0,0
CHEBI:15605,,0,0,0,0,0
CHEBI:15482,,0,0,0,0,0
CHEBI:17435,,0,0,0,0,0
CHEBI:18371,,0,0,0,0,0
CHEBI:27408,,0,0,0,0,0
CHEBI:15572,,0,0,0,0,0
CHEBI:18409,,0,0,0,0,0
CHEBI:18280,,0,0,0,0,0
CHEBI:17202,,0,0,0,0,0
CHEBI:17211,,0,0,0,0,0
CHEBI:17271,,0,0,0,0,0
CHEBI:18330,,0,0,0,0,0
CHEBI:17774,,0,0,0,0,0
CHEBI:17299,,0,0,0,0,0
CHEBI:17637,,0,0,0,0,0
CHEBI:17882,,0,0,0,0,0
CHEBI:18125,,0,0,0,0,0
CHEBI:17746,,0,0,0,0,0
CHEBI:16377,,0,0,0,0,0
CHEBI:16570,,0,0,0,0,0
CHEBI:15660,,0,0,0,0,0
CHEBI:17215,,0,0,0,0,0
CHEBI:17126,,0,0,0,0,0
CHEBI:17032,,0,0,0,0,0
CHEBI:15732,,0,0,0,0,0
CHEBI:15562,,0,0,0,0,0
CHEBI:18149,,0,0,0,0,0
CHEBI:17527,,0,0,0,0,0
CHEBI:7896,,0,0,0,0,0
CHEBI:17263,,0,0,0,0,0
CHEBI:17249,,0,0,0,0,0
CHEBI:15822,,0,0,0,0,0
CHEBI:16338,,0,0,0,0,0
CHEBI:16332,,0,0,0,0,0
CHEBI:17981,,0,0,0,0,0
CHEBI:15378,,0,0,0,0,0
CHEBI:17286,,0,0,0,0,0
CHEBI:16811,,0,0,0,0,0
CHEBI:4877,,0,0,0,0,0
CHEBI:17816,,0,0,0,0,0
CHEBI:16330,,0,0,0,0,0
CHEBI:17115,,0,0,0,0,0
CHEBI:16177,,0,0,0,0,0
CHEBI:16108,,0,0,0,0,0
CHEBI:18137,,0,0,0,0,0
CHEBI:16369,,0,0,0,0,0
CHEBI:15464,,0,0,0,0,0
CHEBI:7989,,0,0,0,0,0
CHEBI:16146,,0,0,0,0,0
CHEBI:27403,,0,0,0,0,0
CHEBI:16971,,0,0,0,0,0
CHEBI:15826,,0,0,0,0,0
CHEBI:8232,,0,0,0,0,0
CHEBI:17973,,0,0,0,0,0
CHEBI:15364,,0,0,0,0,0
CHEBI:17578,,0,0,0,0,0
CHEBI:15392,,0,0,0,0,0
CHEBI:16454,,0,0,0,0,0
CHEBI:16973,,0,0,0,0,0
CHEBI:16174,,0,0,0,0,0
CHEBI:18054,,0,0,0,0,0
CHEBI:17935,,0,0,0,0,0
CHEBI:4995,,0,0,0,0,0
CHEBI:18090,,0,0,0,0,0
CHEBI:16069,,0,0,0,0,0
CHEBI:16050,,0,0,0,0,0
CHEBI:18029,,0,0,0,0,0
CHEBI:18312,,0,0,0,0,0
CHEBI:18412,,0,0,0,0,0
CHEBI:17368,,0,0,0,0,0
CHEBI:15960,,0,0,0,0,0
CHEBI:15405,,0,0,0,0,0
CHEBI:16089,,0,0,0,0,0
CHEBI:16010,,0,0,0,0,0
CHEBI:4702,,0,0,0,0,0
CHEBI:17817,,0,0,0,0,0
CHEBI:16301,,0,0,0,0,0
CHEBI:15367,,0,0,0,0,0
CHEBI:15519,,0,0,0,0,0
CHEBI:17529,,0,0,0,0,0
CHEBI:17624,,0,0,0,0,0
CHEBI:18210,,0,0,0,0,0
CHEBI:17300,,0,0,0,0,0
CHEBI:15623,,0,0,0,0,0
CHEBI:16705,,0,0,0,0,0
CHEBI:5706,,0,0,0,0,0
CHEBI:15884,,0,0,0,0,0
CHEBI:16613,,0,0,0,0,0
CHEBI:17170,,0,0,0,0,0
CHEBI:16838,,0,0,0,0,0
CHEBI:15789,,0,0,0,0,0
CHEBI:16241,,0,0,0,0,0
CHEBI:18302,,0,0,0,0,0
CHEBI:17466,,0,0,0,0,0
CHEBI:16735,,0,0,0,0,0
CHEBI:10790,,0,0,0,0,0
CHEBI:17308,,0,0,0,0,0
CHEBI:15699,,0,0,0,0,0
CHEBI:17840,,0,0,0,0,0
CHEBI:16563,,0,0,0,0,0
CHEBI:15543,,0,0,0,0,0
CHEBI:17209,,0,0,0,0,0
CHEBI:17539,,0,0,0,0,0
CHEBI:17929,,0,0,0,0,0
CHEBI:15880,,0,0,0,0,0
CHEBI:16002,,0,0,0,0,0
CHEBI:15799,,0,0,0,0,0
CHEBI:5885,,0,0,0,0,0
CHEBI:16898,,0,0,0,0,0
CHEBI:17418,,0,0,0,0,0
CHEBI:17261,,0,0,0,0,0
CHEBI:18209,,0,0,0,0,0
CHEBI:16550,,0,0,0,0,0
CHEBI:17808,,0,0,0,0,0
CHEBI:15357,,0,0,0,0,0
CHEBI:16860,,0,0,0,0,0
CHEBI:27441,,0,0,0,0,0
CHEBI:17586,,0,0,0,0,0
CHEBI:16224,,0,0,0,0,0
CHEBI:16729,,0,0,0,0,0
CHEBI:16752,,0,0,0,0,0
CHEBI:18269,,0,0,0,0,0
CHEBI:17804,,0,0,0,0,0
CHEBI:18404,,0,0,0,0,0
CHEBI:15811,,0,0,0,0,0
CHEBI:3856,,0,0,0,0,0
CHEBI:15642,,0,0,0,0,0
CHEBI:16419,,0,0,0,0,0
CHEBI:17362,,0,0,0,0,0
CHEBI:18374,,0,0,0,0,0
CHEBI:17351,,0,0,0,0,0
CHEBI:16255,,0,0,0,0,0
CHEBI:17174,,0,0,0,0,0
CHEBI:17445,,0,0,0,0,0
CHEBI:17563,,0,0,0,0,0
CHEBI:17505,,0,0,0,0,0
CHEBI:16015,,0,0,0,0,0
CHEBI:16760,,0,0,0,0,0
CHEBI:16216,,0,0,0,0,0
CHEBI:17077,,0,0,0,0,0
CHEBI:17422,,0,0,0,0,0
CHEBI:17530,,0,0,0,0,0
CHEBI:3183,,0,0,0,0,0
CHEBI:18419,,0,0,0,0,0
CHEBI:17831,,0,0,0,0,0
CHEBI:17277,,0,0,0,0,0
CHEBI:16192,,0,0,0,0,0
CHEBI:15913,,0,0,0,0,0
CHEBI:16605,,0,0,0,0,0
CHEBI:15927,,0,0,0,0,0
CHEBI:17906,,0,0,0,0,0
CHEBI:3013,,0,0,0,0,0
CHEBI:15343,,0,0,0,0,0
CHEBI:7508,,0,0,0,0,0
CHEBI:17775,,0,0,0,0,0
CHEBI:16329,,0,0,0,0,0
CHEBI:17888,,0,0,0,0,0
CHEBI:4629,,0,0,0,0,0
CHEBI:18050,,0,0,0,0,0
CHEBI:15408,,0,0,0,0,0
CHEBI:16667,,0,0,0,0,0
CHEBI:4907,,0,0,0,0,0
CHEBI:15891,,0,0,0,0,0
CHEBI:18038,,0,0,0,0,0
CHEBI:9407,,0,0,0,0,0
CHEBI:2376,,0,0,0,0,0
CHEBI:16584,,0,0,0,0,0
CHEBI:17105,,0,0,0,0,0
CHEBI:15787,,0,0,0,0,0
CHEBI:15491,,0,0,0,0,0
CHEBI:16457,,0,0,0,0,0
CHEBI:16807,,0,0,0,0,0
CHEBI:17660,,0,0,0,0,0
CHEBI:16493,,0,0,0,0,0
CHEBI:18004,,0,0,0,0,0
CHEBI:16150,,0,0,0,0,0
CHEBI:15617,,0,0,0,0,0
CHEBI:17516,,0,0,0,0,0
CHEBI:3738,,0,0,0,0,0
CHEBI:15908,,0,0,0,0,0
CHEBI:17997,,0,0,0,0,0
CHEBI:17265,,0,0,0,0,0
CHEBI:15511,,0,0,0,0,0
CHEBI:16982,,0,0,0,0,0
CHEBI:16869,,0,0,0,0,0
CHEBI:17295,,0,0,0,0,0
CHEBI:27445,,0,0,0,0,0
CHEBI:27395,,0,0,0,0,0
CHEBI:17349,,0,0,0,0,0
CHEBI:18291,,0,0,0,0,0
CHEBI:16282,,0,0,0,0,0
CHEBI:16708,,0,0,0,0,0
CHEBI:17691,,0,0,0,0,0
CHEBI:15507,,0,0,0,0,0
CHEBI:17183,,0,0,0,0,0
CHEBI:27412,,0,0,0,0,0
CHEBI:16742,,0,0,0,0,0
CHEBI:17269,,0,0,0,0,0
CHEBI:15460,,0,0,0,0,0
CHEBI:27390,,0,0,0,0,0
CHEBI:16372,,0,0,0,0,0
CHEBI:6716,,0,0,0,0,0
CHEBI:16007,,0,0,0,0,0
CHEBI:17184,3 ,0,0,0,0,8
CHEBI:15735,,0,0,0,0,0
CHEBI:27386,,0,0,0,0,0
CHEBI:16066,,0,0,0,0,0
CHEBI:15596,,0,0,0,0,0
CHEBI:17925,,0,0,0,0,0
CHEBI:15788,,0,0,0,0,0
CHEBI:17137,,0,0,0,0,0
CHEBI:18360,,0,0,0,0,0
CHEBI:16353,,0,0,0,0,0
CHEBI:15435,,0,0,0,0,0
CHEBI:17450,,0,0,0,0,0
CHEBI:18317,,0,0,0,0,0
CHEBI:16467,,0,0,0,0,0
CHEBI:16370,,0,0,0,0,0
CHEBI:15383,,0,0,0,0,0
CHEBI:16837,,0,0,0,0,0
CHEBI:15944,,0,0,0,0,0
CHEBI:17191,,0,0,0,0,0
CHEBI:18215,,0,0,0,0,0
CHEBI:15644,,0,0,0,0,0
CHEBI:17142,,0,0,0,0,0
CHEBI:16776,3 ,0,0,0,0,1
CHEBI:17226,,0,0,0,0,0
CHEBI:16472,,0,0,0,0,0
CHEBI:18043,,0,0,0,0,0
CHEBI:3176,,0,0,0,0,0
CHEBI:17600,,0,0,0,0,0
CHEBI:18208,,0,0,0,0,0
CHEBI:17012,,0,0,0,0,0
CHEBI:15517,,0,0,0,0,0
CHEBI:17501,,0,0,0,0,0
CHEBI:17158,,0,0,0,0,0
CHEBI:15582,,0,0,0,0,0
CHEBI:16278,,0,0,0,0,0
CHEBI:16155,,0,0,0,0,0
CHEBI:18103,,0,0,0,0,0
CHEBI:16978,,0,0,0,0,0
CHEBI:22065,,0,0,0,0,0
CHEBI:17805,,0,0,0,0,0
CHEBI:15550,,0,0,0,0,0
CHEBI:17933,,0,0,0,0,0
CHEBI:15505,,0,0,0,0,0
CHEBI:15847,,0,0,0,0,0
CHEBI:15412,,0,0,0,0,0
CHEBI:16772,,0,0,0,0,0
CHEBI:17123,,0,0,0,0,0
CHEBI:16162,,0,0,0,0,0
CHEBI:18380,,0,0,0,0,0
CHEBI:15391,,0,0,0,0,0
CHEBI:15703,,0,0,0,0,0
CHEBI:16501,,0,0,0,0,0
CHEBI:17029,,0,0,0,0,0
CHEBI:15639,,0,0,0,0,0
CHEBI:15870,,0,0,0,0,0
CHEBI:16732,,0,0,0,0,0
CHEBI:27453,,0,0,0,0,0
CHEBI:16771,,0,0,0,0,0
CHEBI:16395,,0,0,0,0,0
CHEBI:18319,,0,0,0,0,0
CHEBI:17001,,0,0,0,0,0
CHEBI:17099,,0,0,0,0,0
CHEBI:16700,,0,0,0,0,0
CHEBI:15360,,0,0,0,0,0
CHEBI:17666,,0,0,0,0,0
CHEBI:18051,,0,0,0,0,0
CHEBI:15756,,0,0,0,0,0
CHEBI:16480,,0,0,0,0,0
CHEBI:16992,,0,0,0,0,0
CHEBI:16414,,0,0,0,0,0
CHEBI:16587,,0,0,0,0,0
CHEBI:16688,,0,0,0,0,0
CHEBI:18289,,0,0,0,0,0
CHEBI:17358,,0,0,0,0,0
CHEBI:16052,,0,0,0,0,0
CHEBI:16638,,0,0,0,0,0
CHEBI:15794,,0,0,0,0,0
CHEBI:18278,,0,0,0,0,0
CHEBI:16411,,0,0,0,0,0
CHEBI:16727,,0,0,0,0,0
CHEBI:27419,,0,0,0,0,0
CHEBI:17169,,0,0,0,0,0
CHEBI:16532,,0,0,0,0,0
CHEBI:18364,,0,0,0,0,0
CHEBI:18099,,0,0,0,0,0
CHEBI:16923,,0,0,0,0,0
CHEBI:16086,,0,0,0,0,0
CHEBI:18003,,0,0,0,0,0
CHEBI:17363,,0,0,0,0,0
CHEBI:16815,,0,0,0,0,0
CHEBI:16680,,0,0,0,0,0
CHEBI:18426,,0,0,0,0,0
CHEBI:16879,,0,0,0,0,0
CHEBI:18357,,0,0,0,0,0
CHEBI:9139,,0,0,0,0,0
CHEBI:16281,,0,0,0,0,0
CHEBI:17764,,0,0,0,0,0
CHEBI:16543,,0,0,0,0,0
CHEBI:17246,,0,0,0,0,0
CHEBI:17813,,0,0,0,0,0
CHEBI:20760,,0,0,0,0,0
CHEBI:17383,,0,0,0,0,0
CHEBI:16171,,0,0,0,0,0
CHEBI:17737,,0,0,0,0,0
CHEBI:17343,,0,0,0,0,0
CHEBI:4888,,0,0,0,0,0
CHEBI:16157,,0,0,0,0,0
CHEBI:3745,,0,0,0,0,0
CHEBI:17159,,0,0,0,0,0
CHEBI:16244,,0,0,0,0,0
CHEBI:17272,,0,0,0,0,0
CHEBI:16374,,0,0,0,0,0
CHEBI:18232,,0,0,0,0,0
CHEBI:18323,,0,0,0,0,0
CHEBI:15447,,0,0,0,0,0
CHEBI:15528,,0,0,0,0,0
CHEBI:17250,,0,0,0,0,0
CHEBI:5292,,0,0,0,0,0
CHEBI:15626,,0,0,0,0,0
CHEBI:17153,,0,0,0,0,0
CHEBI:6916,,0,0,0,0,0
CHEBI:17118,,0,0,0,0,0
CHEBI:17251,,0,0,0,0,0
CHEBI:17748,,0,0,0,0,0
CHEBI:18250,,0,0,0,0,0
CHEBI:16455,,0,0,0,0,0
CHEBI:16857,,0,0,0,0,0
CHEBI:18400,,0,0,0,0,0
CHEBI:16267,,0,0,0,0,0
CHEBI:4222,,0,0,0,0,0
CHEBI:17663,,0,0,0,0,0
CHEBI:16175,,0,0,0,0,0
CHEBI:16842,,0,0,0,0,0
CHEBI:18228,,0,0,0,0,0
CHEBI:15406,,0,0,0,0,0
CHEBI:17127,,0,0,0,0,0
CHEBI:17782,,0,0,0,0,0
CHEBI:18376,,0,0,0,0,0
CHEBI:16866,,0,0,0,0,0
CHEBI:27451,,0,0,0,0,0
CHEBI:17336,,0,0,0,0,0
CHEBI:16952,,0,0,0,0,0
CHEBI:16444,,0,0,0,0,0
CHEBI:15771,,0,0,0,0,0
CHEBI:7963,,0,0,0,0,0
CHEBI:17459,,0,0,0,0,0
CHEBI:17818,,0,0,0,0,0
CHEBI:17823,,0,0,0,0,0
CHEBI:18026,,0,0,0,0,0
CHEBI:16927,,0,0,0,0,0
CHEBI:16434,,0,0,0,0,0
CHEBI:15955,,0,0,0,0,0
CHEBI:7956,,0,0,0,0,0
CHEBI:18101,,0,0,0,0,0
CHEBI:16303,,0,0,0,0,0
CHEBI:17693,,0,0,0,0,0
CHEBI:16581,,0,0,0,0,0
CHEBI:16641,,0,0,0,0,0
CHEBI:16284,,0,0,0,0,0
CHEBI:17253,,0,0,0,0,0
CHEBI:15548,,0,0,0,0,0
CHEBI:17231,,0,0,0,0,0
CHEBI:17244,,0,0,0,0,0
CHEBI:17245,,0,0,0,0,0
CHEBI:15613,,0,0,0,0,0
CHEBI:15984,,0,0,0,0,0
CHEBI:3960,,0,0,0,0,0
CHEBI:9110,,0,0,0,0,0
CHEBI:15637,,0,0,0,0,0
CHEBI:18164,,0,0,0,0,0
CHEBI:17596,,0,0,0,0,0
CHEBI:16925,,0,0,0,0,0
CHEBI:4046,,0,0,0,0,0
CHEBI:17037,,0,0,0,0,0
CHEBI:3510,,0,0,0,0,0
CHEBI:17980,,0,0,0,0,0
CHEBI:17484,,0,0,0,0,0
CHEBI:17456,,0,0,0,0,0
CHEBI:15580,,0,0,0,0,0
CHEBI:15829,,0,0,0,0,0
CHEBI:17237,,0,0,0,0,0
CHEBI:17556,,0,0,0,0,0
CHEBI:17388,,0,0,0,0,0
CHEBI:16051,,0,0,0,0,0
CHEBI:17623,0 ,128,704,208,0,0
CHEBI:16238,,0,0,0,0,0
CHEBI:17446,,0,0,0,0,0
CHEBI:16364,,0,0,0,0,0
CHEBI:6942,,0,0,0,0,0
CHEBI:18353,,0,0,0,0,0
CHEBI:15385,,0,0,0,0,0
CHEBI:17145,,0,0,0,0,0
CHEBI:16254,,0,0,0,0,0
CHEBI:17247,,0,0,0,0,0
CHEBI:15720,,0,0,0,0,0
CHEBI:16845,,0,0,0,0,0
CHEBI:17617,,0,0,0,0,0
CHEBI:6780,,0,0,0,0,0
CHEBI:17201,,0,0,0,0,0
CHEBI:17853,,0,0,0,0,0
CHEBI:21969,,0,0,0,0,0
CHEBI:17228,,0,0,0,0,0
CHEBI:15379,,0,0,0,0,0
CHEBI:18411,,0,0,0,0,0
CHEBI:16132,,0,0,0,0,0
CHEBI:15797,,0,0,0,0,0
CHEBI:8927,,0,0,0,0,0
CHEBI:16794,,0,0,0,0,0
CHEBI:15417,,0,0,0,0,0
CHEBI:7025,,0,0,0,0,0
CHEBI:16294,,0,0,0,0,0
CHEBI:15479,,0,0,0,0,0
CHEBI:15808,,0,0,0,0,0
CHEBI:17992,,0,0,0,0,0
CHEBI:17694,,0,0,0,0,0
CHEBI:16274,,0,0,0,0,0
CHEBI:16136,,0,0,0,0,0
CHEBI:17131,,0,0,0,0,0
CHEBI:17364,,0,0,0,0,0
CHEBI:17711,,0,0,0,0,0
CHEBI:18071,,0,0,0,0,0
CHEBI:19868,,0,0,0,0,0
CHEBI:16208,,0,0,0,0,0
CHEBI:15627,0 ,1,0,0,0,0
CHEBI:18072,,0,0,0,0,0
CHEBI:15351,,0,0,0,0,0
CHEBI:4309,,0,0,0,0,0
CHEBI:18067,,0,0,0,0,0
